audiencia,provincia,year,name_approx,military,noble,rprice1,lrprice1,suitindex,lz,distlima,mita,mine,reparto2,lreparto2
Charcas,Puno o Paucarcolla,1734,Gregorio  De Legarra Y Guzman,0,0,4237.74951171875,8.351787567138672,0.009466666728258133,8.269039154052734,866.3285273215076,1,1,102880,11.541318893432617
Charcas,Puno o Paucarcolla,1745,Manuel Del Portillo Haedo,0,0,10353.484375,9.245078086853027,0.009466666728258133,8.269039154052734,866.3285273215076,1,1,102880,11.541318893432617
Charcas,Puno o Paucarcolla,1748,Miguel De Portillo,0,0,16430.529296875,9.706896781921387,0.009466666728258133,8.269039154052734,866.3285273215076,1,1,102880,11.541318893432617
Lima,Quispicanchi,1689,Alonso De Ortega,0,1,NA,NA,0.6603571176528931,8.1113920211792,622.81332525349,1,1,146350,11.893755912780762
Lima,Quispicanchi,1692,Vicente De Bustillo Ceballos,0,1,2616.77001953125,7.869696140289307,0.6603571176528931,8.1113920211792,622.81332525349,1,1,146350,11.893755912780762
Lima,Quispicanchi,1693,Claudio Jose De Rivas,0,0,4906.44384765625,8.49830436706543,0.6603571176528931,8.1113920211792,622.81332525349,1,1,146350,11.893755912780762
Lima,Quispicanchi,1699,Manuel Diaz De Ricaldi,1,0,NA,NA,0.6603571176528931,8.1113920211792,622.81332525349,1,1,146350,11.893755912780762
Lima,Quispicanchi,1700,Ventura De Arnao Y Granados,0,0,2616.77001953125,7.869696140289307,0.6603571176528931,8.1113920211792,622.81332525349,1,1,146350,11.893755912780762
Lima,Quispicanchi,1702,Agustin Torres Y Portugal,0,0,NA,NA,0.6603571176528931,8.1113920211792,622.81332525349,1,1,146350,11.893755912780762
Lima,Quispicanchi,1708,Sebastian Martinez De La Concha,0,0,4092.388427734375,8.31688404083252,0.6603571176528931,8.1113920211792,622.81332525349,1,1,146350,11.893755912780762
Lima,Quispicanchi,1710,Miguel De Santisteban,0,0,2946.51953125,7.988379955291748,0.6603571176528931,8.1113920211792,622.81332525349,1,1,146350,11.893755912780762
Lima,Quispicanchi,1713,Ventura De Arnao Y Granados,0,0,4747.17041015625,8.465304374694824,0.6603571176528931,8.1113920211792,622.81332525349,1,1,146350,11.893755912780762
Lima,Quispicanchi,1719,Pedro Ortiz De Foronda,0,1,4092.388427734375,8.31688404083252,0.6603571176528931,8.1113920211792,622.81332525349,1,1,146350,11.893755912780762
Lima,Quispicanchi,1728,Domingo Justiniano De Echeverreia,0,0,9020.6484375,9.107271194458008,0.6603571176528931,8.1113920211792,622.81332525349,1,1,146350,11.893755912780762
Lima,Quispicanchi,1734,Baltasar De Ayesta,0,0,6144.73681640625,8.72335147857666,0.6603571176528931,8.1113920211792,622.81332525349,1,1,146350,11.893755912780762
Lima,Quispicanchi,1740,Miguel Feijoo De Sosa,0,0,13054.392578125,9.476880073547363,0.6603571176528931,8.1113920211792,622.81332525349,1,1,146350,11.893755912780762
Lima,Quispicanchi,1747,Vizconde De Las Torres Marques De Cazares,0,1,30025.103515625,10.309788703918457,0.6603571176528931,8.1113920211792,622.81332525349,1,1,146350,11.893755912780762
Lima,Quispicanchi,1749,Pedro Antonio De Zavala,0,0,15305.150390625,9.635944366455078,0.6603571176528931,8.1113920211792,622.81332525349,1,1,146350,11.893755912780762
Lima,Quispicanchi,1751,Diego Carrillo De Albornoz,0,0,20265.8203125,9.916690826416016,0.6603571176528931,8.1113920211792,622.81332525349,1,1,146350,11.893755912780762
Lima,Sana,1676,Antonio Sancho Davila Y Guzman,1,1,NA,NA,0.004416666924953461,3.9726476669311523,646.4982109227225,0,0,100000,11.512925148010254
Lima,Sana,1679,Luis De Venegas Osorio,1,0,NA,NA,0.004416666924953461,3.9726476669311523,646.4982109227225,0,0,100000,11.512925148010254
Lima,Sana,1685,Juan Antonio De Farria,1,0,NA,NA,0.004416666924953461,3.9726476669311523,646.4982109227225,0,0,100000,11.512925148010254
Lima,Sana,1687,Jose De La Parra,0,0,2289.673828125,7.736164569854736,0.004416666924953461,3.9726476669311523,646.4982109227225,0,0,100000,11.512925148010254
Lima,Sana,1689,Juan Antonio Garramuno,0,1,1799.0294189453125,7.495002746582031,0.004416666924953461,3.9726476669311523,646.4982109227225,0,0,100000,11.512925148010254
Lima,Sana,1700,Juan Antonio De Gracia,0,0,NA,NA,0.004416666924953461,3.9726476669311523,646.4982109227225,0,0,100000,11.512925148010254
Lima,Sana,1701,Francisco De San Pelayo Y Salazar,1,0,NA,NA,0.004416666924953461,3.9726476669311523,646.4982109227225,0,0,100000,11.512925148010254
Lima,Sana,1705,Martin Jose De Munibe,0,0,NA,NA,0.004416666924953461,3.9726476669311523,646.4982109227225,0,0,100000,11.512925148010254
Lima,Sana,1706,Francisco De La Mora Bustamante,0,0,2864.671875,7.960208892822266,0.004416666924953461,3.9726476669311523,646.4982109227225,0,0,100000,11.512925148010254
Lima,Sana,1708,Juan Antonio Victores De Velasco,0,0,2455.43310546875,7.806058406829834,0.004416666924953461,3.9726476669311523,646.4982109227225,0,0,100000,11.512925148010254
Lima,Sana,1712,Jose Antonio De Echaurri,1,1,3273.91064453125,8.093740463256836,0.004416666924953461,3.9726476669311523,646.4982109227225,0,0,100000,11.512925148010254
Lima,Sana,1713,Luis Del Castillo Y Andraca,0,0,2455.43310546875,7.806058406829834,0.004416666924953461,3.9726476669311523,646.4982109227225,0,0,100000,11.512925148010254
Lima,Sana,1719,Fernando Gonzalez Salmon,0,0,3273.91064453125,8.093740463256836,0.004416666924953461,3.9726476669311523,646.4982109227225,0,0,100000,11.512925148010254
Lima,Sana,1735,Carlos Prudencio De Guzman,0,0,4237.74951171875,8.351787567138672,0.004416666924953461,3.9726476669311523,646.4982109227225,0,0,100000,11.512925148010254
Lima,Sana,1738,Pedro Zeylas,0,0,9003.029296875,9.105316162109375,0.004416666924953461,3.9726476669311523,646.4982109227225,0,0,100000,11.512925148010254
Lima,Sana,1742,Juan Bautista De Laurnaga,0,0,9003.029296875,9.105316162109375,0.004416666924953461,3.9726476669311523,646.4982109227225,0,0,100000,11.512925148010254
Lima,Sana,1751,Diego Carrillo De Albornoz,0,0,15183.609375,9.627971649169922,0.004416666924953461,3.9726476669311523,646.4982109227225,0,0,100000,11.512925148010254
Lima,Santa,1694,Nicolas Antonio Declerque,0,0,654.1925048828125,6.483401775360107,0.021375000476837158,6.555001258850098,307.94988125177326,0,0,25000,10.126630783081055
Lima,Santa,1700,Fernando De Castilla Y Portugal,0,0,NA,NA,0.021375000476837158,6.555001258850098,307.94988125177326,0,0,25000,10.126630783081055
Lima,Santa,1719,Dionisio De Alcedo Y Herrera,0,0,818.4776611328125,6.707446098327637,0.021375000476837158,6.555001258850098,307.94988125177326,0,0,25000,10.126630783081055
Lima,Santa,1733,Juan Garrido De Nunez,0,0,1059.4373779296875,6.965493202209473,0.021375000476837158,6.555001258850098,307.94988125177326,0,0,25000,10.126630783081055
Lima,Santa,1735,Alejo De Castaneda,1,0,1059.4373779296875,6.965493202209473,0.021375000476837158,6.555001258850098,307.94988125177326,0,0,25000,10.126630783081055
Lima,Santa,1746,Manuel Jimenez Lobaton,0,0,2588.37109375,7.858784198760986,0.021375000476837158,6.555001258850098,307.94988125177326,0,0,25000,10.126630783081055
Lima,Santa,1747,Francisco Perez De Anunciata,0,0,2588.37109375,7.858784198760986,0.021375000476837158,6.555001258850098,307.94988125177326,0,0,25000,10.126630783081055
Lima,Tarma,1686,Luis De Rozas,0,1,NA,NA,0.45463889837265015,8.169816017150879,181.85270226024628,1,1,200000,12.206072807312012
Lima,Tarma,1687,Jose Lasso De La Vega,0,0,3925.155029296875,8.275160789489746,0.45463889837265015,8.169816017150879,181.85270226024628,1,1,200000,12.206072807312012
Lima,Tarma,1692,Juan Lujan Y Acuna,0,1,4088.703369140625,8.315982818603516,0.45463889837265015,8.169816017150879,181.85270226024628,1,1,200000,12.206072807312012
Lima,Tarma,1701,Pedro Ibanez De Zavala,1,1,NA,NA,0.45463889837265015,8.169816017150879,181.85270226024628,1,1,200000,12.206072807312012
Lima,Tarma,1704,Don Manuel Lorente Y Rueda,0,0,NA,NA,0.45463889837265015,8.169816017150879,181.85270226024628,1,1,200000,12.206072807312012
Lima,Tarma,1705,Pablo De Alzamora,0,0,NA,NA,0.45463889837265015,8.169816017150879,181.85270226024628,1,1,200000,12.206072807312012
Lima,Tarma,1711,Juan Bautista De Mendibe,0,0,NA,NA,0.45463889837265015,8.169816017150879,181.85270226024628,1,1,200000,12.206072807312012
Lima,Tarma,1711,Juan De Arozamena,0,0,4092.388427734375,8.31688404083252,0.45463889837265015,8.169816017150879,181.85270226024628,1,1,200000,12.206072807312012
Lima,Tarma,1724,Salvador De Villa,1,0,NA,NA,0.45463889837265015,8.169816017150879,181.85270226024628,1,1,200000,12.206072807312012
Lima,Tarma,1728,Gabriel De Echeverria Zuloaga,0,0,7776.4208984375,8.95885181427002,0.45463889837265015,8.169816017150879,181.85270226024628,1,1,200000,12.206072807312012
Lima,Tarma,1732,Diego Maria Davalos,0,0,5297.1865234375,8.574931144714355,0.45463889837265015,8.169816017150879,181.85270226024628,1,1,200000,12.206072807312012
Lima,Tarma,1734,Alejo De Castaneda,1,0,5297.1865234375,8.574931144714355,0.45463889837265015,8.169816017150879,181.85270226024628,1,1,200000,12.206072807312012
Lima,Tarma,1738,Martin De Olavide Y Arvizu,0,0,11253.787109375,9.328459739685059,0.45463889837265015,8.169816017150879,181.85270226024628,1,1,200000,12.206072807312012
Lima,Tarma,1749,Francisco De Obregon,0,0,18850.09375,9.844273567199707,0.45463889837265015,8.169816017150879,181.85270226024628,1,1,200000,12.206072807312012
Lima,Tinta,1688,Gaspar Aguirre Y Arteaga,0,0,3925.155029296875,8.275160789489746,0.02995000034570694,8.241992950439453,669.4819880343906,1,0,112500,11.630708694458008
Lima,Tinta,1689,Marcos De Consagra,1,0,2943.866455078125,7.987479209899902,0.02995000034570694,8.241992950439453,669.4819880343906,1,0,112500,11.630708694458008
Lima,Tinta,1690,Juan Hipolito De Usante,0,0,2943.866455078125,7.987479209899902,0.02995000034570694,8.241992950439453,669.4819880343906,1,0,112500,11.630708694458008
Lima,Tinta,1692,Jose Pardo De Figueroa,0,1,3270.962646484375,8.092839241027832,0.02995000034570694,8.241992950439453,669.4819880343906,1,0,112500,11.630708694458008
Lima,Tinta,1694,Miguel Sanchez De Tena,0,0,3761.60693359375,8.232601165771484,0.02995000034570694,8.241992950439453,669.4819880343906,1,0,112500,11.630708694458008
Lima,Tinta,1695,Francisco Riano Del Hoyo,0,0,1962.5775146484375,7.582014083862305,0.02995000034570694,8.241992950439453,669.4819880343906,1,0,112500,11.630708694458008
Lima,Tinta,1706,Jose Hernandez De Cardenas,0,0,1473.259765625,7.295232772827148,0.02995000034570694,8.241992950439453,669.4819880343906,1,0,112500,11.630708694458008
Lima,Tinta,1710,Mateo De Proleon,0,1,1636.955322265625,7.400593280792236,0.02995000034570694,8.241992950439453,669.4819880343906,1,0,112500,11.630708694458008
Lima,Tinta,1712,Juan Bautista De Mendibe,0,0,1636.955322265625,7.400593280792236,0.02995000034570694,8.241992950439453,669.4819880343906,1,0,112500,11.630708694458008
Lima,Tinta,1715,Pedro Tomas De Zomoza,0,0,3273.91064453125,8.093740463256836,0.02995000034570694,8.241992950439453,669.4819880343906,1,0,112500,11.630708694458008
Lima,Tinta,1732,Gregorio De Espinosa Y Carvajal,0,0,4237.74951171875,8.351787567138672,0.02995000034570694,8.241992950439453,669.4819880343906,1,0,112500,11.630708694458008
Lima,Tinta,1734,Antonio De Navia Y Boleano,0,0,4237.74951171875,8.351787567138672,0.02995000034570694,8.241992950439453,669.4819880343906,1,0,112500,11.630708694458008
Lima,Tinta,1738,Juan Calderon Ruiz,0,0,9003.029296875,9.105316162109375,0.02995000034570694,8.241992950439453,669.4819880343906,1,0,112500,11.630708694458008
Lima,Tinta,1740,Jose De La Quintana,0,0,9003.029296875,9.105316162109375,0.02995000034570694,8.241992950439453,669.4819880343906,1,0,112500,11.630708694458008
Lima,Tinta,1747,.,NA,NA,10353.484375,9.245078086853027,0.02995000034570694,8.241992950439453,669.4819880343906,1,0,112500,11.630708694458008
Lima,Tinta,1749,Juan Francisco Rodriguez,0,0,12003.2890625,9.392935752868652,0.02995000034570694,8.241992950439453,669.4819880343906,1,0,112500,11.630708694458008
Lima,Tinta,1749,Pedro De Zuniga,1,0,14449.8623046875,9.578439712524414,0.02995000034570694,8.241992950439453,669.4819880343906,1,0,112500,11.630708694458008
Lima,Trujillo,1674,Francisco Antonio Pita Casterellon,0,0,NA,NA,0.027636364102363586,4.661722183227539,499.8065640999984,0,0,NA,NA
Lima,Trujillo,1680,Lorenzo Brito,1,0,NA,NA,0.027636364102363586,4.661722183227539,499.8065640999984,0,0,NA,NA
Lima,Trujillo,1682,Diego Ureta Y Haro,1,0,3130.726318359375,8.049020767211914,0.027636364102363586,4.661722183227539,499.8065640999984,0,0,NA,NA
Lima,Trujillo,1686,Silvestre Fernandez De Brinas,1,0,NA,NA,0.027636364102363586,4.661722183227539,499.8065640999984,0,0,NA,NA
Lima,Trujillo,1689,Andres Gonzales De Escudera,1,0,NA,NA,0.027636364102363586,4.661722183227539,499.8065640999984,0,0,NA,NA
Lima,Trujillo,1692,Manuel Francisco De Cleerques,1,0,3270.962646484375,8.092839241027832,0.027636364102363586,4.661722183227539,499.8065640999984,0,0,NA,NA
Lima,Trujillo,1700,Benito Gonzalez De Santalla,0,0,NA,NA,0.027636364102363586,4.661722183227539,499.8065640999984,0,0,NA,NA
Lima,Trujillo,1704,Jose De Rozas,0,0,NA,NA,0.027636364102363586,4.661722183227539,499.8065640999984,0,0,NA,NA
Lima,Trujillo,1708,Eugenio De Alvarado Y Colono,1,1,4910.8662109375,8.499205589294434,0.027636364102363586,4.661722183227539,499.8065640999984,0,0,NA,NA
Lima,Trujillo,1711,Diego Francisco De Charri,0,0,4910.8662109375,8.499205589294434,0.027636364102363586,4.661722183227539,499.8065640999984,0,0,NA,NA
Lima,Trujillo,1715,Carlos Vazquez De Medrano,0,1,6547.8212890625,8.786887168884277,0.027636364102363586,4.661722183227539,499.8065640999984,0,0,NA,NA
Lima,Trujillo,1719,Antonio De Echeverz Y Gonzalez,1,0,NA,NA,0.027636364102363586,4.661722183227539,499.8065640999984,0,0,NA,NA
Lima,Trujillo,1732,Antonio De Echeverz Y Gonzalez,1,0,8475.4990234375,9.04493522644043,0.027636364102363586,4.661722183227539,499.8065640999984,0,0,NA,NA
Lima,Trujillo,1741,Juan Ycoton,0,0,13504.544921875,9.510781288146973,0.027636364102363586,4.661722183227539,499.8065640999984,0,0,NA,NA
Lima,Vilcashuaman,1687,Jose De La Parra,0,0,654.1925048828125,6.483401775360107,0.23250000178813934,8.076916694641113,366.82374678134346,1,1,92400,11.433882713317871
Lima,Vilcashuaman,1688,Diego Ruiz De Llanos,0,0,1635.4813232421875,7.399692535400391,0.23250000178813934,8.076916694641113,366.82374678134346,1,1,92400,11.433882713317871
Lima,Vilcashuaman,1693,Juan Garcia Pineo,1,0,1308.385009765625,7.176548957824707,0.23250000178813934,8.076916694641113,366.82374678134346,1,1,92400,11.433882713317871
Lima,Vilcashuaman,1699,Geronimo De Mondragon,1,0,NA,NA,0.23250000178813934,8.076916694641113,366.82374678134346,1,1,92400,11.433882713317871
Lima,Vilcashuaman,1705,Antonio De Alfaro,1,0,NA,NA,0.23250000178813934,8.076916694641113,366.82374678134346,1,1,92400,11.433882713317871
Lima,Vilcashuaman,1705,Jose Antonio De Laredo Castrillon,0,0,981.28875732421875,6.888866901397705,0.23250000178813934,8.076916694641113,366.82374678134346,1,1,92400,11.433882713317871
Lima,Vilcashuaman,1711,Domingo Lopez Del Pozo,0,0,1227.716552734375,7.112911224365234,0.23250000178813934,8.076916694641113,366.82374678134346,1,1,92400,11.433882713317871
Lima,Vilcashuaman,1715,Esteban De Rucova,0,0,2946.51953125,7.988379955291748,0.23250000178813934,8.076916694641113,366.82374678134346,1,1,92400,11.433882713317871
Lima,Vilcashuaman,1730,Jose Manuel De Vega Cruzat,0,1,4767.46826171875,8.469571113586426,0.23250000178813934,8.076916694641113,366.82374678134346,1,1,92400,11.433882713317871
Lima,Vilcashuaman,1736,Jose Manuel De Vega Cruzat,0,1,3051.1796875,8.023283958435059,0.23250000178813934,8.076916694641113,366.82374678134346,1,1,92400,11.433882713317871
Lima,Vilcashuaman,1744,Juan Jose De Iturribalzaga,0,0,8102.7265625,8.999956130981445,0.23250000178813934,8.076916694641113,366.82374678134346,1,1,92400,11.433882713317871
Lima,Vilcashuaman,1748,Jose Manuel De Vega Cruzat,0,1,18636.271484375,9.832864761352539,0.23250000178813934,8.076916694641113,366.82374678134346,1,1,92400,11.433882713317871
Lima,Yauyos,1688,Diego De Villatoro,0,1,2453.221923828125,7.805157661437988,0.07195833325386047,7.998727321624756,129.41070416275699,1,1,125000,11.736068725585938
Lima,Yauyos,1688,Juan De Giles Corbera Y Lara,0,0,2862.09228515625,7.95930814743042,0.07195833325386047,7.998727321624756,129.41070416275699,1,1,125000,11.736068725585938
Lima,Yauyos,1703,Felipe Belloque,1,0,NA,NA,0.07195833325386047,7.998727321624756,129.41070416275699,1,1,125000,11.736068725585938
Lima,Yauyos,1707,Juan Jose De Lasarte,0,0,1227.716552734375,7.112911224365234,0.07195833325386047,7.998727321624756,129.41070416275699,1,1,125000,11.736068725585938
Lima,Yauyos,1709,Juan Antonio De Najera,0,0,2455.43310546875,7.806058406829834,0.07195833325386047,7.998727321624756,129.41070416275699,1,1,125000,11.736068725585938
Lima,Yauyos,1712,Juan Jose De Iturribalzaga,0,0,2455.43310546875,7.806058406829834,0.07195833325386047,7.998727321624756,129.41070416275699,1,1,125000,11.736068725585938
Lima,Yauyos,1719,Luis Carrillo De Cordoba,0,0,2782.82421875,7.9312214851379395,0.07195833325386047,7.998727321624756,129.41070416275699,1,1,125000,11.736068725585938
Lima,Yauyos,1720,Pablo De Santiago Concha,0,1,2455.43310546875,7.806058406829834,0.07195833325386047,7.998727321624756,129.41070416275699,1,1,125000,11.736068725585938
Lima,Yauyos,1732,Gregorio De Espinosa Y Carvajal,0,0,3178.31201171875,8.064105987548828,0.07195833325386047,7.998727321624756,129.41070416275699,1,1,125000,11.736068725585938
Lima,Yauyos,1735,Jacinto De Rojas Y Melo,0,0,3178.31201171875,8.064105987548828,0.07195833325386047,7.998727321624756,129.41070416275699,1,1,125000,11.736068725585938
Lima,Yauyos,1744,Juan Antonio Zepeda Y Castaneda,0,0,7427.49951171875,8.912944793701172,0.07195833325386047,7.998727321624756,129.41070416275699,1,1,125000,11.736068725585938
Lima,Yauyos,1747,Jose De Laredo Y Larrea,0,0,8541.6240234375,9.052706718444824,0.07195833325386047,7.998727321624756,129.41070416275699,1,1,125000,11.736068725585938
Lima,Yauyos,1748,Francisco De Lasarte,0,0,8541.6240234375,9.052706718444824,0.07195833325386047,7.998727321624756,129.41070416275699,1,1,125000,11.736068725585938
Lima,"Yca, Pisco y Nazca",1674,Pascual De Borques Y Angulo,1,0,NA,NA,0.011545454151928425,6.347070693969727,278.40987688123056,0,0,100000,11.512925148010254
Lima,"Yca, Pisco y Nazca",1678,Juan De Villegas Godoy,1,0,NA,NA,0.011545454151928425,6.347070693969727,278.40987688123056,0,0,100000,11.512925148010254
Lima,"Yca, Pisco y Nazca",1681,Diego De Lara Escobar,1,0,NA,NA,0.011545454151928425,6.347070693969727,278.40987688123056,0,0,100000,11.512925148010254
Lima,"Yca, Pisco y Nazca",1686,Joseph Manzano,0,0,NA,NA,0.011545454151928425,6.347070693969727,278.40987688123056,0,0,100000,11.512925148010254
Lima,"Yca, Pisco y Nazca",1689,Tomas De Salazar,0,0,2616.77001953125,7.869696140289307,0.011545454151928425,6.347070693969727,278.40987688123056,0,0,100000,11.512925148010254
Lima,"Yca, Pisco y Nazca",1690,Francisco Ruiz De Canduela,0,0,3270.962646484375,8.092839241027832,0.011545454151928425,6.347070693969727,278.40987688123056,0,0,100000,11.512925148010254
Lima,"Yca, Pisco y Nazca",1693,Fernando De Rivera,1,0,2289.673828125,7.736164569854736,0.011545454151928425,6.347070693969727,278.40987688123056,0,0,100000,11.512925148010254
Lima,"Yca, Pisco y Nazca",1700,Pablo De Santiago Concha,0,0,NA,NA,0.011545454151928425,6.347070693969727,278.40987688123056,0,0,100000,11.512925148010254
Lima,"Yca, Pisco y Nazca",1702,Gabriel Menendez Bustos,0,0,NA,NA,0.011545454151928425,6.347070693969727,278.40987688123056,0,0,100000,11.512925148010254
Lima,"Yca, Pisco y Nazca",1707,Francisco Espinosa De Los Monteros,1,0,2455.43310546875,7.806058406829834,0.011545454151928425,6.347070693969727,278.40987688123056,0,0,100000,11.512925148010254
Lima,"Yca, Pisco y Nazca",1708,Bernardo De Solis Bango,0,0,2619.128662109375,7.870596885681152,0.011545454151928425,6.347070693969727,278.40987688123056,0,0,100000,11.512925148010254
Lima,"Yca, Pisco y Nazca",1712,Juan Antonio De Echaurri,1,0,2619.128662109375,7.870596885681152,0.011545454151928425,6.347070693969727,278.40987688123056,0,0,100000,11.512925148010254
Lima,"Yca, Pisco y Nazca",1718,Balthasar De Abarca,1,0,NA,NA,0.011545454151928425,6.347070693969727,278.40987688123056,0,0,100000,11.512925148010254
Lima,"Yca, Pisco y Nazca",1719,Frutos De Palafox Y Cardona,0,0,2619.128662109375,7.870596885681152,0.011545454151928425,6.347070693969727,278.40987688123056,0,0,100000,11.512925148010254
Lima,"Yca, Pisco y Nazca",1728,Lucas De Trastavina,0,0,4976.9091796875,8.512564659118652,0.011545454151928425,6.347070693969727,278.40987688123056,0,0,100000,11.512925148010254
Lima,"Yca, Pisco y Nazca",1732,Francisco De Trastabina Y Oyague,0,0,3390.199462890625,8.128643989562988,0.011545454151928425,6.347070693969727,278.40987688123056,0,0,100000,11.512925148010254
Lima,"Yca, Pisco y Nazca",1734,Manuel Munoz De Cespedes,0,0,3390.199462890625,8.128643989562988,0.011545454151928425,6.347070693969727,278.40987688123056,0,0,100000,11.512925148010254
Lima,"Yca, Pisco y Nazca",1738,Diego Herreras Y Torre,0,0,2880.969482421875,7.965882301330566,0.011545454151928425,6.347070693969727,278.40987688123056,0,0,100000,11.512925148010254
Lima,"Yca, Pisco y Nazca",1737,Joaquin De Mendoza Ladron De Guevara,0,0,3518.837646484375,8.165885925292969,0.011545454151928425,6.347070693969727,278.40987688123056,0,0,100000,11.512925148010254
Lima,"Yca, Pisco y Nazca",1749,Francisco Maldonado Y Robles,0,0,10614.572265625,9.269983291625977,0.011545454151928425,6.347070693969727,278.40987688123056,0,0,100000,11.512925148010254
Lima,"Yca, Pisco y Nazca",1750,Diego Fernandez Y Torre,0,0,7202.423828125,8.882172584533691,0.011545454151928425,6.347070693969727,278.40987688123056,0,0,100000,11.512925148010254
Lima,"Yca, Pisco y Nazca",1750,Juan Fermin De Aposteguia,0,0,8282.787109375,9.021934509277344,0.011545454151928425,6.347070693969727,278.40987688123056,0,0,100000,11.512925148010254
Lima,"Yca, Pisco y Nazca",1750,Juan Ortiz De Foronda,0,0,8282.787109375,9.021934509277344,0.011545454151928425,6.347070693969727,278.40987688123056,0,0,100000,11.512925148010254
